,type,sampler,initer,imputer,Potassium,Sodium,Creatinine,Chloride,Urea Nitrogen,Bicarbonate,Anion Gap,Glucose,Magnesium,"Calcium, Total",Phosphate
31,mean,"({'droprate': 0.1, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 8}, 'KNNInit')","({'n_iterations': 0}, 'FeaturePropagation')",2.5796587784695144,39.10451562284578,0.35916866731928987,8.622345456112068,0.15659966530272845,1.344107447620568,0.6664911491428734,0.4854080428116398,2.4675632962449545,5.983218680362745,0.5516385561938735
32,std,"({'droprate': 0.1, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 8}, 'KNNInit')","({'n_iterations': 0}, 'FeaturePropagation')",0.7175452940320914,5.550500078322329,0.3022935595163617,1.3649628002088081,0.04365656396604307,0.4390698692591031,0.1717078808339744,0.11291072122604708,0.3906476617199871,1.0373874096346196,0.18312968444620303
33,mean,"({'droprate': 0.1, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 8}, 'KNNInit')","({'n_iterations': 1}, 'FeaturePropagation')",2.7739153584458505,33.1979276631688,0.30860171720171325,9.525906327286226,0.37664191471174313,1.299214474831283,0.6420609816419296,0.5740898469462947,2.7584377347052893,6.28798147465897,0.5234834500921404
34,std,"({'droprate': 0.1, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 8}, 'KNNInit')","({'n_iterations': 1}, 'FeaturePropagation')",0.10648250537747785,9.561960058515526,0.06917955740112663,1.9922743084913541,0.22059711229664636,0.20419559721097344,0.1159091076854748,0.24082773143946068,0.22647987395619884,1.8482223494289267,0.0865543855036786
35,mean,"({'droprate': 0.1, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 8}, 'KNNInit')","({'n_iterations': 2}, 'FeaturePropagation')",3.072021124052193,32.60338487606143,0.36769906000194863,10.864344051218835,0.2315632395683212,1.7584864480576763,0.5920814532387694,0.6228118352017916,2.36258824465748,6.657232515938094,0.5869107350169674
36,std,"({'droprate': 0.1, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 8}, 'KNNInit')","({'n_iterations': 2}, 'FeaturePropagation')",0.8586526393976993,11.41578534257523,0.22129537941246075,3.075967768946845,0.07121976392804402,0.5503159128121637,0.09833597614683377,0.2721916781999903,0.5607028697363786,1.5283698483516646,0.14710106275596346
37,mean,"({'droprate': 0.1, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 8}, 'KNNInit')","({'n_iterations': 4}, 'FeaturePropagation')",2.0888118764928327,36.868919011729325,0.3038043861369478,12.868048085228827,0.239298030726939,1.3517701964499556,0.771201586411243,0.6907299194715656,2.693835373916444,5.591811924044623,0.6420388919864413
38,std,"({'droprate': 0.1, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 8}, 'KNNInit')","({'n_iterations': 4}, 'FeaturePropagation')",0.7086633221877007,9.154453445592443,0.15627336617017887,1.2359552993294305,0.12998282385553153,0.3599691663347428,0.25449541498005795,0.4155480577276251,0.5113602887100925,0.9951709896739005,0.18781640030894758
39,mean,"({'droprate': 0.1, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 8}, 'KNNInit')","({'n_iterations': 8}, 'FeaturePropagation')",2.909676286423619,36.709186742203364,0.29829790263486605,9.573718784138709,0.1987454330591095,1.4624878596039892,0.5517997277020746,0.536629699080951,2.4794054613969476,5.959453362804609,0.699785927742959
40,std,"({'droprate': 0.1, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 8}, 'KNNInit')","({'n_iterations': 8}, 'FeaturePropagation')",0.5470837258579018,8.995541254259523,0.1565958150524962,2.9241604700667345,0.08206425803258298,0.24654120290505122,0.13950759594916748,0.08624922580237566,0.34631405303582496,1.866414339063615,0.304777195223817
41,mean,"({'droprate': 0.1, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 2}, 'KNNInit')","({'train_epochs': 1, 'model': GAEMF(
  (enc): Encoder(
    (layers): ModuleList(
      (0): GCNmfConv(
        (conv): SimpleConv()
      )
      (1): GCNConv(32, 8)
    )
  )
  (dec): Decoder(
    (layers): ModuleList(
      (0): Linear(in_features=8, out_features=21, bias=True)
    )
  )
)}, 'GCNmfImputer')",3.084878156707869,33.869453434890914,14.264957409917418,15.248215528739877,3.2040078500262696,1.9381231596110138,0.8735407697443532,1.9650990079565394,5.318700799972033,9.134109906545756,1.0899523205245325
42,std,"({'droprate': 0.1, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 2}, 'KNNInit')","({'train_epochs': 1, 'model': GAEMF(
  (enc): Encoder(
    (layers): ModuleList(
      (0): GCNmfConv(
        (conv): SimpleConv()
      )
      (1): GCNConv(32, 8)
    )
  )
  (dec): Decoder(
    (layers): ModuleList(
      (0): Linear(in_features=8, out_features=21, bias=True)
    )
  )
)}, 'GCNmfImputer')",1.5970199594131014,25.35104406244634,4.180812986658411,10.444602227586739,1.2705908475313556,0.7054185491811206,0.11443090066783532,0.3528649734729625,1.5936929969449902,4.791354442288692,0.07797208603119321
43,mean,"({'droprate': 0.1, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 2}, 'KNNInit')","({'train_epochs': 2, 'model': GAEMF(
  (enc): Encoder(
    (layers): ModuleList(
      (0): GCNmfConv(
        (conv): SimpleConv()
      )
      (1): GCNConv(32, 8)
    )
  )
  (dec): Decoder(
    (layers): ModuleList(
      (0): Linear(in_features=8, out_features=21, bias=True)
    )
  )
)}, 'GCNmfImputer')",8.78635265399151,125.78963769241409,7.854578241560304,40.318637020716864,3.1992376037720134,4.445831873457519,1.563841843050191,1.7370802617333971,13.575494123391035,21.17691239948681,1.1207632193454722
44,std,"({'droprate': 0.1, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 2}, 'KNNInit')","({'train_epochs': 2, 'model': GAEMF(
  (enc): Encoder(
    (layers): ModuleList(
      (0): GCNmfConv(
        (conv): SimpleConv()
      )
      (1): GCNConv(32, 8)
    )
  )
  (dec): Decoder(
    (layers): ModuleList(
      (0): Linear(in_features=8, out_features=21, bias=True)
    )
  )
)}, 'GCNmfImputer')",5.770997516649722,26.81629119101768,5.8081454801109125,9.153857942257037,0.6701784832920777,2.5604043914770065,0.9192716979479774,0.7928760044137257,4.905182765809422,8.031631570079407,0.1540122377329951
45,mean,"({'droprate': 0.1, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 4}, 'KNNInit')","({'train_epochs': 1, 'model': GAEMF(
  (enc): Encoder(
    (layers): ModuleList(
      (0): GCNmfConv(
        (conv): SimpleConv()
      )
      (1): GCNConv(32, 8)
    )
  )
  (dec): Decoder(
    (layers): ModuleList(
      (0): Linear(in_features=8, out_features=21, bias=True)
    )
  )
)}, 'GCNmfImputer')",14.847033165346451,402.4163289120474,8.750026277603732,108.16628446705415,17.38488323802452,12.010152384621282,4.08783807656855,1.4961821756936438,22.14480957727689,50.3500714422158,6.138121112934984
46,std,"({'droprate': 0.1, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 4}, 'KNNInit')","({'train_epochs': 1, 'model': GAEMF(
  (enc): Encoder(
    (layers): ModuleList(
      (0): GCNmfConv(
        (conv): SimpleConv()
      )
      (1): GCNConv(32, 8)
    )
  )
  (dec): Decoder(
    (layers): ModuleList(
      (0): Linear(in_features=8, out_features=21, bias=True)
    )
  )
)}, 'GCNmfImputer')",4.993357136006952,86.03154311062585,2.5410847223128177,14.448736592679891,10.381958459442933,3.7958473727791975,2.527948979887703,0.8004797567799515,5.030223663899162,12.77117825133009,6.240513681322496
47,mean,"({'droprate': 0.1, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 4}, 'KNNInit')","({'train_epochs': 2, 'model': GAEMF(
  (enc): Encoder(
    (layers): ModuleList(
      (0): GCNmfConv(
        (conv): SimpleConv()
      )
      (1): GCNConv(32, 8)
    )
  )
  (dec): Decoder(
    (layers): ModuleList(
      (0): Linear(in_features=8, out_features=21, bias=True)
    )
  )
)}, 'GCNmfImputer')",17.491245225352706,512.131989186287,4.50549928837478,94.78866028378076,4.7788167094087335,7.386531709890271,42.838278532502,1.406099346921294,15.094906048027974,33.30654936895068,8.943257318952528
48,std,"({'droprate': 0.1, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 4}, 'KNNInit')","({'train_epochs': 2, 'model': GAEMF(
  (enc): Encoder(
    (layers): ModuleList(
      (0): GCNmfConv(
        (conv): SimpleConv()
      )
      (1): GCNConv(32, 8)
    )
  )
  (dec): Decoder(
    (layers): ModuleList(
      (0): Linear(in_features=8, out_features=21, bias=True)
    )
  )
)}, 'GCNmfImputer')",3.4975023878954037,173.38244321316395,3.5087469711074557,42.82154855204057,2.534891532007553,4.848838488565075,46.46437793774763,0.17208944239248286,5.406765398088161,17.637131713471906,4.838221753628498
49,mean,"({'droprate': 0.1, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 5}, 'KNNInit')","({'train_epochs': 1, 'model': GAEMF(
  (enc): Encoder(
    (layers): ModuleList(
      (0): GCNmfConv(
        (conv): SimpleConv()
      )
      (1): GCNConv(32, 8)
    )
  )
  (dec): Decoder(
    (layers): ModuleList(
      (0): Linear(in_features=8, out_features=21, bias=True)
    )
  )
)}, 'GCNmfImputer')",17.741543233636953,283.85340570884625,3.0512989255573366,40.285992575615445,3.6914822827371454,53.83325964417681,304.63141198762435,1.5649243988320936,8.890148334978912,24.06419748469648,72.50582323827909
50,std,"({'droprate': 0.1, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 5}, 'KNNInit')","({'train_epochs': 1, 'model': GAEMF(
  (enc): Encoder(
    (layers): ModuleList(
      (0): GCNmfConv(
        (conv): SimpleConv()
      )
      (1): GCNConv(32, 8)
    )
  )
  (dec): Decoder(
    (layers): ModuleList(
      (0): Linear(in_features=8, out_features=21, bias=True)
    )
  )
)}, 'GCNmfImputer')",6.521449640411506,73.5213653994571,0.5543603985892583,13.675838519470178,0.6141157223008213,62.37695662555616,44.338662892483214,0.4117241933561221,2.1086587982984115,8.044723924622682,24.802656375928535
51,mean,"({'droprate': 0.1, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 5}, 'KNNInit')","({'train_epochs': 2, 'model': GAEMF(
  (enc): Encoder(
    (layers): ModuleList(
      (0): GCNmfConv(
        (conv): SimpleConv()
      )
      (1): GCNConv(32, 8)
    )
  )
  (dec): Decoder(
    (layers): ModuleList(
      (0): Linear(in_features=8, out_features=21, bias=True)
    )
  )
)}, 'GCNmfImputer')",14.400920276077702,237.19071981174415,3.0890321302397092,32.27912194509869,4.234983775049189,65.83160986445776,299.07617639803846,1.6315309611117736,8.025459991196836,38.011439388003744,56.353178318638776
52,std,"({'droprate': 0.1, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 5}, 'KNNInit')","({'train_epochs': 2, 'model': GAEMF(
  (enc): Encoder(
    (layers): ModuleList(
      (0): GCNmfConv(
        (conv): SimpleConv()
      )
      (1): GCNConv(32, 8)
    )
  )
  (dec): Decoder(
    (layers): ModuleList(
      (0): Linear(in_features=8, out_features=21, bias=True)
    )
  )
)}, 'GCNmfImputer')",6.683739678727342,66.28747170166255,0.8543024057589199,12.590421802093658,0.7683267240540573,36.19065903654514,51.686986532205566,0.5677907690813204,3.5861142039834033,29.760171522335124,19.740870191630705
53,mean,"({'droprate': 0.1, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 8}, 'KNNInit')","({'train_epochs': 1, 'model': GAEMF(
  (enc): Encoder(
    (layers): ModuleList(
      (0): GCNmfConv(
        (conv): SimpleConv()
      )
      (1): GCNConv(32, 8)
    )
  )
  (dec): Decoder(
    (layers): ModuleList(
      (0): Linear(in_features=8, out_features=21, bias=True)
    )
  )
)}, 'GCNmfImputer')",15.973923544497286,249.48687486484133,6.704513514143558,51.709270118779884,10.048212300859394,158.46484593663166,777.3935396921653,1.9119706796299714,16.19056966126204,119.12227713301897,65.29581780757488
54,std,"({'droprate': 0.1, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 8}, 'KNNInit')","({'train_epochs': 1, 'model': GAEMF(
  (enc): Encoder(
    (layers): ModuleList(
      (0): GCNmfConv(
        (conv): SimpleConv()
      )
      (1): GCNConv(32, 8)
    )
  )
  (dec): Decoder(
    (layers): ModuleList(
      (0): Linear(in_features=8, out_features=21, bias=True)
    )
  )
)}, 'GCNmfImputer')",6.753585649148618,136.806469184739,2.605176141659212,24.51352338953336,2.8139495984980702,74.4886931034329,281.1675783936534,0.6124960611647539,8.998389771913896,74.45348726408334,36.635976839708675
55,mean,"({'droprate': 0.1, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 8}, 'KNNInit')","({'train_epochs': 2, 'model': GAEMF(
  (enc): Encoder(
    (layers): ModuleList(
      (0): GCNmfConv(
        (conv): SimpleConv()
      )
      (1): GCNConv(32, 8)
    )
  )
  (dec): Decoder(
    (layers): ModuleList(
      (0): Linear(in_features=8, out_features=21, bias=True)
    )
  )
)}, 'GCNmfImputer')",13.58840954996742,214.70307600376128,3.628618244084477,158.51994328117308,7.430900484324783,114.59416626398043,375.6999206855936,2.005180112769417,8.724249036874493,83.85031275568161,34.18258906154084
56,std,"({'droprate': 0.1, 'data_cols': ['allinref', 'age', 'charttime', 'time_cluster', 'Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate', 'race_BLACK', 'race_HISPANIC', 'race_UNKNOWN', 'race_WHITE', 'gender_F', 'gender_M'], 'target_cols': ['Potassium', 'Sodium', 'Creatinine', 'Chloride', 'Urea Nitrogen', 'Bicarbonate', 'Anion Gap', 'Glucose', 'Magnesium', 'Calcium, Total', 'Phosphate']}, 'UniformMissing')","({'n_neighbors': 8}, 'KNNInit')","({'train_epochs': 2, 'model': GAEMF(
  (enc): Encoder(
    (layers): ModuleList(
      (0): GCNmfConv(
        (conv): SimpleConv()
      )
      (1): GCNConv(32, 8)
    )
  )
  (dec): Decoder(
    (layers): ModuleList(
      (0): Linear(in_features=8, out_features=21, bias=True)
    )
  )
)}, 'GCNmfImputer')",5.552699614057644,150.18774036802148,0.8709499065152895,191.265288513685,1.4091073599814807,169.04292368480134,129.82780857776848,0.3870851354352851,4.79602556994914,99.33082929509605,45.57793333954117
